epoch,jaccard,loss,val_jaccard,val_loss
0,0.225001426538,0.665972443422,0.15411863178,0.707097542286
1,0.304305706422,0.505395354827,0.165695205331,0.729416310787
2,0.315802992384,0.465793007612,0.1669180125,0.734208250046
3,0.325035095215,0.440088085334,0.181292790174,0.697851598263
4,0.338066619635,0.418619300922,0.183261883259,0.654108262062
5,0.346731036901,0.40322616895,0.19311799407,0.609057581425
6,0.348329704007,0.396006097396,0.206289336085,0.569273948669
7,0.354363856713,0.384863181909,0.212093102932,0.53513251543
8,0.358539829652,0.376606700818,0.225138607621,0.509763658047
9,0.360728724798,0.37034941713,0.22861623168,0.499711531401
10,0.363338241975,0.36457174023,0.232627946138,0.483822178841
11,0.37039497296,0.356437840064,0.244446319342,0.463298743963
12,0.369091230631,0.35212538441,0.258674734831,0.451907503605
13,0.375288440784,0.345272193352,0.265330454707,0.431864595413
14,0.38069280386,0.337692350149,0.281133189797,0.408340346813
