epoch,jaccard,loss,val_jaccard,val_loss
559,0.964214726289,0.0115853458953,0.956902575493,0.0125960165635
560,0.965639011065,0.0104261243095,0.952216863632,0.0147671347484
561,0.963596586386,0.0123258128762,0.963398385048,0.0105147793889
562,0.964572656155,0.010979866609,0.957855629921,0.0146170666441
563,0.964741488298,0.0111881413497,0.95801910162,0.0144454659894
564,0.966512409846,0.0104255141069,0.961190032959,0.0128468997777
565,0.966537372271,0.0102360965684,0.961004817486,0.0129813380539
566,0.966484892368,0.0102549346785,0.964760494232,0.0111385885626
567,0.96619609197,0.0105777189136,0.962973928452,0.0115586755797
568,0.967253605525,0.0102260706325,0.965513646603,0.0103574631736
569,0.967662163575,0.00999219032625,0.964865756035,0.0114989615977
570,0.966789400578,0.0100845909677,0.964737761021,0.0112131977454
571,0.964296849569,0.0119122757266,0.961683511734,0.0127235628664
572,0.96180237929,0.0134011312077,0.959662723541,0.0130978316069
573,0.962933047613,0.0119610618489,0.962761056423,0.012449028343
574,0.965865039825,0.0108183120067,0.962830924988,0.0108605533838
575,0.962939063708,0.0125401434178,0.961720812321,0.0123629523441
576,0.965878307819,0.0105067781483,0.958450448513,0.0137614639476
577,0.964899349213,0.0115628706291,0.963917458057,0.0111385270953
578,0.965275140603,0.0107644153448,0.962279689312,0.0132393429056
579,0.965244177977,0.011031283997,0.963030970097,0.0113447645679
580,0.965953763326,0.0108171882108,0.962374985218,0.0111026570201
581,0.965563432376,0.010859662046,0.965773391724,0.0097875867039
582,0.964199014505,0.0118468935291,0.965101456642,0.0112385507673
583,0.962173028787,0.0125889198234,0.964248025417,0.011317803897
584,0.965287832419,0.0109447186813,0.965598893166,0.010024265945
585,0.964569636186,0.0113762108609,0.965720283985,0.00988842789084
586,0.966062029203,0.0104399034753,0.964389669895,0.0103593992069
587,0.966513220469,0.0105413329167,0.964702773094,0.0111704029143
588,0.964514263471,0.0113475760445,0.958892726898,0.0147549010813
589,0.964573486646,0.011108679076,0.962846970558,0.0127570552751
590,0.964003853003,0.0119699129835,0.956849217415,0.0144204847515
591,0.965021371841,0.0109398274993,0.9629950881,0.0109961174428
592,0.966374293963,0.0106002269934,0.96566529274,0.0111172070727
593,0.966245317459,0.010689070262,0.966806828976,0.00973712308332
594,0.96648585399,0.0102985519605,0.964484906197,0.00998345501721
595,0.966536704699,0.0103297744878,0.962982308865,0.011284753494
596,0.966691664855,0.0106510518429,0.962506461143,0.0107812153175
597,0.966361260414,0.0104910007368,0.963679504395,0.0112910982221
598,0.966321929296,0.0105493003502,0.962287962437,0.0133777366951
599,0.967934199174,0.00977792752286,0.964512944221,0.0114493545145
600,0.966835077604,0.0104680005771,0.964349961281,0.0109798472375
601,0.967099249363,0.0102501617124,0.964371550083,0.0119125569239
602,0.96785599788,0.0101739312212,0.965359687805,0.0112796157598
603,0.968782790502,0.00962426010519,0.967118668556,0.010222941637
604,0.965791642666,0.0112775318945,0.963920676708,0.0110995087773
605,0.96630102396,0.0109495045928,0.966519546509,0.0099808877334
606,0.96620285511,0.0110724210118,0.964311122894,0.0108155908063
607,0.966350563367,0.0109906598305,0.965762102604,0.0108217637986
608,0.967563001315,0.0105525818964,0.963863527775,0.0117936955765
609,0.967429574331,0.0101921122211,0.964789450169,0.0109247962013
610,0.968421332041,0.00951217155283,0.964064204693,0.0125977218151
611,0.967367986838,0.0105217588445,0.965477073193,0.0111480161548
612,0.96784106493,0.010156224637,0.966970455647,0.0100265846588
613,0.968056718508,0.0101448741121,0.966890740395,0.0104871109128
614,0.966266477108,0.0109592388694,0.968136620522,0.0103465151042
615,0.966696850459,0.0105685377494,0.96521281004,0.0103874225169
616,0.968452596664,0.00966651979834,0.968337082863,0.00966876801103
617,0.968929882844,0.00948037936663,0.967173302174,0.0100887611508
618,0.96857269605,0.00992582561448,0.968323230743,0.00989477597177
619,0.968855075041,0.00945096810659,0.965416240692,0.0115390900522
620,0.968859056632,0.00969969754418,0.967167139053,0.0109003027901
621,0.967814389865,0.0101497126743,0.964251434803,0.0117830337957
622,0.966885896524,0.0104843104258,0.968433213234,0.00963490139693
623,0.967580362161,0.0101136922215,0.964572906494,0.0114483600482
624,0.968433968226,0.00963228574644,0.965316414833,0.011579977721
625,0.969094236692,0.00959839119265,0.96797465086,0.00968408565968
626,0.970152167479,0.0093040172942,0.96554557085,0.0105035362765
627,0.968130616347,0.0101575086825,0.964623022079,0.0109362877905
628,0.96759420236,0.0101406230281,0.966007316113,0.0111116129905
629,0.96910759608,0.00963774655635,0.967447865009,0.0101356903091
630,0.968957451979,0.00985427194585,0.966782450676,0.0102721413597
631,0.967137610912,0.0105813159297,0.96799902916,0.0104928210378
632,0.968296762307,0.0100609398137,0.967560887337,0.00957535905764
633,0.967245570819,0.0105662146583,0.966117084026,0.0106941828504
634,0.969034453233,0.00950331048419,0.967150485516,0.0104102950543
635,0.967381068071,0.0105375678899,0.963727295399,0.012528299354
636,0.966414014498,0.0104168867382,0.965475130081,0.0116381285712
637,0.963995579878,0.0124791052813,0.962433886528,0.0113775018603
638,0.967470331987,0.0101246334302,0.961316347122,0.0114984072745
639,0.967645112673,0.0103728028946,0.967933869362,0.0093482317403
640,0.963077318668,0.0128574725861,0.965389358997,0.011224158667
641,0.962330714862,0.013077621907,0.96243481636,0.0129342056811
642,0.965134346485,0.011473805209,0.966270160675,0.0119900906458
643,0.962496813138,0.0127893814196,0.96100922823,0.013104256615
644,0.965471792221,0.0110788909408,0.963776445389,0.0111238691956
645,0.966699723403,0.0103257202854,0.967758142948,0.0103938918561
646,0.968324410915,0.00980411227793,0.967559397221,0.0102422293276
647,0.967977833748,0.00995389027521,0.962436699867,0.0132409770042
648,0.968212374051,0.00984163815156,0.967712152004,0.00976863987744
649,0.968374025822,0.00987724416579,0.965319347382,0.0109038634226
650,0.968813288212,0.00959886290754,0.967464828491,0.0104094853625
651,0.968467517694,0.00989684903373,0.964517402649,0.0104885458946
652,0.966363334656,0.0113372484843,0.961967504025,0.0125404344872
653,0.968086703618,0.0102166552717,0.959019875526,0.014270256646
654,0.966167442004,0.0112736154969,0.957900893688,0.0150055728853
655,0.963254487514,0.0127664431309,0.951099228859,0.0182679414749
656,0.963449168205,0.0124909454336,0.966771459579,0.0111382303759
657,0.965688204765,0.0106720809514,0.966784620285,0.0111734911799
658,0.965569090843,0.01155199601,0.966472482681,0.0105097074062
659,0.967553408941,0.0102397722192,0.968439269066,0.0097115593031
660,0.966388960679,0.010873646227,0.96645758152,0.0112241730094
661,0.968443151315,0.0098533866927,0.963883852959,0.012569768168
662,0.968244608243,0.00984304969509,0.968269538879,0.0096387472935
663,0.969012109439,0.00939806882913,0.967444062233,0.0106554728001
664,0.969752685229,0.00899495054036,0.967318463326,0.00994205791503
665,0.96849146684,0.0100324742806,0.960852837563,0.0141286337748
666,0.968700826168,0.00978552869832,0.967417395115,0.0100442227907
667,0.968043502172,0.0103525578976,0.966470849514,0.0101265465841
668,0.968509972095,0.00986454508578,0.968568897247,0.00934730926529
669,0.969476866722,0.00944920250525,0.969124305248,0.00968232555315
670,0.967900927862,0.0103655229323,0.968870306015,0.0101785928011
671,0.967892789841,0.0100722385881,0.965636408329,0.0109799575061
672,0.96819589138,0.0102573113516,0.970087754726,0.00942546334118
673,0.964727405707,0.0121924585352,0.961296474934,0.0145913619548
674,0.965076188246,0.0115424548586,0.960698187351,0.0130513032898
675,0.966317447027,0.0110038417081,0.967054116726,0.0106300579384
676,0.967156291008,0.0104061942548,0.966332387924,0.0105261389166
677,0.968788500627,0.0100959427655,0.968312239647,0.0102306142449
678,0.96749894619,0.0107095259552,0.968222987652,0.00952990166843
679,0.966376304626,0.0105774032262,0.966334736347,0.0115134611726
680,0.968522032102,0.00969818821177,0.968415307999,0.0100523433648
681,0.969309008121,0.00960926907137,0.967958891392,0.00953873610124
