epoch,jaccard,loss,val_jaccard,val_loss
0,0.160260383288,0.760340483983,0.159140738845,0.679099142551
1,0.159687671562,0.71527005434,0.157083743811,0.673762214184
2,0.159330144028,0.685580480099,0.158709219098,0.670261919498
3,0.15956915617,0.679890799522,0.160573220253,0.666923320293
4,0.158085304995,0.675316536427,0.158254551888,0.663091361523
5,0.157648988068,0.670415727297,0.159073358774,0.659700202942
6,0.159205842515,0.666444989045,0.158133539557,0.656061470509
7,0.15815187643,0.66197792689,0.158441364765,0.652674365044
8,0.158745066325,0.658292607466,0.157677438855,0.649183869362
9,0.156517952184,0.654343251387,0.159010624886,0.646290421486
