epoch,jaccard,loss,val_jaccard,val_loss
0,0.159360029797,0.722862815857,0.159476158023,0.682883942127
1,0.160736107826,0.686576314767,0.157515828311,0.679287934303
2,0.159661277135,0.682088037332,0.159155938029,0.674936890602
3,0.159861443937,0.677763521671,0.161008909345,0.671244573593
4,0.158396370709,0.673409223557,0.158653908968,0.667170631886
5,0.15790070494,0.669172501564,0.159483712912,0.6635207057
6,0.159544455508,0.665325057507,0.158515331149,0.659727263451
7,0.158391335607,0.661214025815,0.158793196082,0.656144821644
8,0.159010605017,0.657493019104,0.158020424843,0.652458548546
9,0.156763535241,0.653272608916,0.15935908556,0.649330711365
10,0.15771753639,0.649794983864,0.158384808898,0.645660877228
11,0.156088938812,0.645789353053,0.158946853876,0.642486989498
12,0.155461805065,0.642061686516,0.156998836994,0.638635993004
13,0.154898612698,0.63837142388,0.157735103369,0.635686075687
14,0.15669883887,0.635543890794,0.152680158615,0.630851554871
15,0.15536420693,0.631880962849,0.1555968225,0.62869437933
16,0.154092846811,0.628203328451,0.15302478075,0.62474565506
