epoch,jaccard,loss,val_jaccard,val_loss
0,0.306004898747,0.493997458617,0.178868529201,0.632374763489
1,0.319617498914,0.451427110036,0.189275977015,0.599142801762
2,0.330275132259,0.427279045184,0.197262230515,0.572143447399
3,0.336594398816,0.414777050416,0.207847324014,0.547992706299
4,0.345192151268,0.40155211091,0.222973060608,0.522886550426
5,0.348251686494,0.391189169884,0.238791188598,0.499005436897
6,0.350289247433,0.385266061624,0.253493055701,0.476216930151
7,0.35907248656,0.374835530917,0.266948673129,0.456672561169
8,0.357323571046,0.371345442533,0.27727060616,0.439051741362
9,0.365303959449,0.362063757579,0.292857378721,0.422219121456
10,0.366408507029,0.356075181564,0.303884232044,0.406809014082
11,0.371197064718,0.350024451812,0.316034251451,0.39252872467
12,0.373629571994,0.344162911177,0.330333411694,0.378656935692
13,0.375554472208,0.340653655926,0.32598746419,0.370794725418
14,0.384206138055,0.332721883059,0.336789053679,0.360502016544
15,0.381991308928,0.329061025381,0.347092294693,0.348821145296
16,0.392478992542,0.32062690258,0.351820451021,0.340592712164
17,0.389013351997,0.318529919783,0.369238930941,0.330941617489
18,0.39945008556,0.310292746623,0.382355487347,0.320690888166
19,0.400475819906,0.306091396014,0.386569583416,0.315296065807
20,0.399692414204,0.303771140178,0.385038584471,0.30843462944
21,0.40364000996,0.298374166091,0.395468050241,0.301225155592
22,0.409964980682,0.292281897863,0.403315842152,0.295274889469
23,0.410918521881,0.289254319668,0.401260954142,0.290493416786
24,0.417428910732,0.283273287614,0.414595389366,0.284449845552
25,0.424213916063,0.277569874128,0.412436950207,0.278816598654
26,0.420454241832,0.276539778709,0.417771220207,0.273867660761
27,0.431312024593,0.269800726573,0.43153437376,0.267653727531
28,0.428299639622,0.267283083002,0.429343396425,0.263905632496
29,0.435933643579,0.262117526929,0.42917407155,0.260179889202
30,0.441485500336,0.257590690255,0.444269448519,0.254336553812
31,0.442703610659,0.254144681493,0.44731144309,0.251303884387
32,0.438557682435,0.253866873185,0.449404972792,0.247232380509
33,0.448055845499,0.247824421525,0.455053055286,0.242852684855
34,0.456905541817,0.242190244794,0.458767467737,0.238751751184
35,0.455583957831,0.240060474475,0.4554892838,0.236147877574
36,0.45902534922,0.236658008893,0.465308773518,0.232876700163
37,0.45981656909,0.234735605121,0.460522580147,0.229810839891
38,0.468545645475,0.229509152969,0.473855251074,0.226382032037
39,0.46820919315,0.228150825699,0.480625092983,0.223160299659
40,0.463715883096,0.228404900432,0.473737502098,0.218771615624
41,0.479792489608,0.219611274203,0.482295203209,0.214867568016
42,0.476681774855,0.218223370115,0.485422074795,0.211843782663
43,0.478029135863,0.216020016869,0.48803049922,0.208937942982
44,0.482871607939,0.212730532885,0.501111191511,0.205654427409
45,0.485538218419,0.209315011899,0.496288919449,0.203119710088
46,0.490709410111,0.206076568365,0.494212716818,0.200540521741
47,0.500519255797,0.202832941214,0.497140341997,0.197870060802
48,0.496456748247,0.201444462935,0.500254940987,0.19546636939
49,0.499365321795,0.198270710309,0.506466990709,0.192518872023
